url,title,author,comments,Date,Content
https://ceylontoday.lk/2023/03/07/eight-rescued-from-drowning/,Eight rescued from drowning,Author not found,0,2023-03-06T20:30:00+00:00,"Sri Lanka Coastguard (SLCG) rescued eight locals from drowning over a three-day period ending on 4 March, SLCG said. Among them were five women, it said. All those rescued were between the ages of 26 and 33.  They were rescued due to the prompt action of lifesavers attached to SLCG’s life-saving posts operating on the beaches at Bentota and Gopalpuram, Trincomalee. Thus far for the year, SLCG has saved 41 from drowning including 12 foreigners, from 16 life-saving posts operating countrywide, the SLCG in said. (PA)"
https://ceylontoday.lk/2023/03/07/stf-arrest-drug-dealer/,STF arrest drug dealer,Author not found,0,2023-03-06T20:30:00+00:00," Special Task Force officers, on a tip-off, raided a house in Magammana, Ragama and arrested a drug peddler, who had more than two kgs of Kerala Ganja, a digital scale, and Rs 68,000 cash in his possession. The suspect had been involved in drug dealing for a long time. The 29-year-old suspect, a resident on Ragama, was handed over to Mahabage Police for further investigation. The raid was carried out by a team led by Gonahena STF camp Special Operations Head, Chief Inspector S. D. P. N. Deshapriya. BY S. S. H. Lunuwila – Wadduwa"
https://ceylontoday.lk/2023/03/07/two-arrested-over-panadura-killing/,Two arrested over Panadura killing,Author not found,0,2023-03-06T20:30:00+00:00," Two suspects, including the gunman, wanted in connection with the murder of a businessman, who was found dead, with gunshot injuries, in his luxury vehicle at Pinwatta, Panadura recently, were arrested on Sunday (5), Police said. The victim was a 57-year-old resident of Bangalawatta, Kirillawala and he was found dead on 28 February inside his luxury vehicle. However, after conducting investigations, the Kalutara Crimes Division arrested the gunman and the motorcycle rider. Additionally, a pistol suspected to have been used in the shooting and eight bullets were seized based on information received during interrogation. The motorcycle used in the shooting was also found abandoned in Wadduwa. The arrested suspects were identified as 34-year-old and 40-year-old residents of Ginimallagaha. Police noted that they were detained for 48 hours after being produced before the Panadura Magistrate’s Court on Sunday (5). Investigations are underway to determine the motive behind the murder and how the suspects got access to the pistol and motorcycle. BY Aloka Kasturiarachchi"
https://ceylontoday.lk/2023/03/07/sri-lanka-india-environment-ministers-meet-in-new-delhi/,Sri Lanka–India Environment Ministers meet in New Delhi,Author not found,0,2023-03-06T20:30:00+00:00,"Environment Minister Naseer Ahamed met his Indian counterpart Bhupender Yadav, Union Minister of Environment, Forests and Climate Change, on the side-lines of the World Sustainable Development Summit held in New Delhi, India last week. Welcoming Minister Ahamed, the Indian Minister spoke of the cordial bilateral relationship the two countries are enjoying over centuries and reassured the continued support and assistance in future, too. Minister Ahamed conveyed his grateful appreciation for the recent economic and humanitarian support extended by India to Sri Lanka both during the period of the pandemic and in the economic crisis faced by Sri Lanka. Minister Ahamed also congratulated his counterpart on India’s G20 Presidency, which he referred to as an important achievement not only for India but to its close neighbours like Sri Lanka. In particular reference to India’s G20 Green Development Pact, Minister Ahamed said that India’s G20 Presidency is an opportunity to articulate an agenda for the Global South, to show the way ahead. Minister Ahamed hailed India’s External Affairs Minister’s recent remarks that India will closely consult developing States, within the framework of G20 Green Development Pact, to ensure food and energy security and equitable development. He assured Minister Yadav of Sri Lanka’s fullest support towards implementation of G20 Green Development Pact. Referring to President Ranil Wickremasinghe’s vision on Sri Lanka’s Green Development initiatives, Minister Ahamed said that Sri Lanka has earmarked an ambitious green transition programme covering green economy, blue economy and digital economy. However, he said Sri Lanka is facing challenges in the implementation of its National Environment Action Plan (NEAP) 2022-2030 and achievement of Nationally Determined Contributions (NDC) due to limitations in investments and expertise. He requested possible financial and technical support towards helping Sri Lanka in the implementation of NEAP and achievement of NDC targets. The Indian delegation responded that it will be possible for India to consider helping Sri Lanka if the two countries can enter into an MoU on Environmental and Climate Cooperation. Minister Ahamed responded positively and the two delegations agreed to work towards early signing of the MoU. The Deputy High Commissioner of Sri Lanka in India Niluka Kadurugamuwa and H.G.U. Pushpakumara, Minister of the Sri Lanka High Commission in New Delhi were amongst other members of Sri Lanka delegation. The Indian delegation also comprised high ranking officials of the Government of India including Richa Sharma, Additional Secretary of the Ministry of Environment, Forests & Climate Change. "
https://ceylontoday.lk/2024/02/14/ports-ministry-says-harins-statement-not-true/,Ports Ministry says Harin’s statement ‘NOT TRUE’,By Sulochana Ramiah Mohan,0,2024-02-13T20:36:00+00:00,"The Ministry of Ports, Shipping and Aviation has categorically stated that there is no truth to the claims made by Minister of Tourism Harin Fernando, during the Mumbai tourism roadshow, that an Indian investor might take control of the three main airports in Sri Lanka, including the BIA. The Tourism Minister, speaking at the Outbound Travel Mart (OTM), India’s leading and only travel show focused on outbound travel, said, “I will break the news that Indian companies are taking our three airports which is going to be a phenomenal decision to really help us. The fuel tanks are taken by the Indian companies, the solar power projects are also taken by the Indians.” Further, the Minister of Tourism also told a Hindu Businessline journalist and the Hindustan Times, Pune News and many other Indian media outlets that were present at the roadshow that discussions are underway between the two sides, potentially involving management contracts. The newspaper quoted Minister Fernando as stating that the Adani Group is in negotiations with Sri Lankan authorities to manage three airports in the island nation, including the BIA. He mentioned plans to collaborate with the Adani Group for airport management, as reported by Businessline on the sidelines of the OTM show in Mumbai. Sources informed Ceylon Today that Minister Fernando has been requested to provide clarification on the matter, as the Sri Lankan Government has no plans to allocate shares to any foreign investors for the BIA or the Ratmalana International Airport. The only finalised agreement concerns the sale of the Mattala Airport to a Russo-Indian joint venture. According to the Aviation Ministry, the statement made by Minister Fernando during the Mumbai roadshow regarding the transfer of the three airports to an Indian investor was misleading information. The Government has clarified that there are no such plans in place for such a transfer. Additionally, the State-Owned Enterprise Restructuring Unit has stated that they have no knowledge of the developments regarding the airport proposals. Ceylon Today has previously reported that the Mattala Airport will be managed by Russia’s Airports of Regions Management Company (AR), in collaboration with an Indian firm, as a joint venture. Sources indicate that the Indian company involved in this venture is likely to be the Adani Group. Secretary of Sri Lanka’s Ministry of Ministry of Ports, Shipping and Aviation K.D.S. Ruwanchandra, however, told Ceylon Today that discussions have led to an agreement to transfer the operations of MRIA to a private joint venture and it is being finalised, but the Secretary did not disclose the names of the investors. "
https://ceylontoday.lk/2023/03/07/eight-rescued-from-drowning/,Eight rescued from drowning,Author not found,0,2023-03-06T20:30:00+00:00,"Sri Lanka Coastguard (SLCG) rescued eight locals from drowning over a three-day period ending on 4 March, SLCG said. Among them were five women, it said. All those rescued were between the ages of 26 and 33.  They were rescued due to the prompt action of lifesavers attached to SLCG’s life-saving posts operating on the beaches at Bentota and Gopalpuram, Trincomalee. Thus far for the year, SLCG has saved 41 from drowning including 12 foreigners, from 16 life-saving posts operating countrywide, the SLCG in said. (PA)"
https://ceylontoday.lk/2023/03/07/stf-arrest-drug-dealer/,STF arrest drug dealer,Author not found,0,2023-03-06T20:30:00+00:00," Special Task Force officers, on a tip-off, raided a house in Magammana, Ragama and arrested a drug peddler, who had more than two kgs of Kerala Ganja, a digital scale, and Rs 68,000 cash in his possession. The suspect had been involved in drug dealing for a long time. The 29-year-old suspect, a resident on Ragama, was handed over to Mahabage Police for further investigation. The raid was carried out by a team led by Gonahena STF camp Special Operations Head, Chief Inspector S. D. P. N. Deshapriya. BY S. S. H. Lunuwila – Wadduwa"
https://ceylontoday.lk/2023/03/07/two-arrested-over-panadura-killing/,Two arrested over Panadura killing,Author not found,0,2023-03-06T20:30:00+00:00," Two suspects, including the gunman, wanted in connection with the murder of a businessman, who was found dead, with gunshot injuries, in his luxury vehicle at Pinwatta, Panadura recently, were arrested on Sunday (5), Police said. The victim was a 57-year-old resident of Bangalawatta, Kirillawala and he was found dead on 28 February inside his luxury vehicle. However, after conducting investigations, the Kalutara Crimes Division arrested the gunman and the motorcycle rider. Additionally, a pistol suspected to have been used in the shooting and eight bullets were seized based on information received during interrogation. The motorcycle used in the shooting was also found abandoned in Wadduwa. The arrested suspects were identified as 34-year-old and 40-year-old residents of Ginimallagaha. Police noted that they were detained for 48 hours after being produced before the Panadura Magistrate’s Court on Sunday (5). Investigations are underway to determine the motive behind the murder and how the suspects got access to the pistol and motorcycle. BY Aloka Kasturiarachchi"
https://ceylontoday.lk/2023/03/07/sri-lanka-india-environment-ministers-meet-in-new-delhi/,Sri Lanka–India Environment Ministers meet in New Delhi,Author not found,0,2023-03-06T20:30:00+00:00,"Environment Minister Naseer Ahamed met his Indian counterpart Bhupender Yadav, Union Minister of Environment, Forests and Climate Change, on the side-lines of the World Sustainable Development Summit held in New Delhi, India last week. Welcoming Minister Ahamed, the Indian Minister spoke of the cordial bilateral relationship the two countries are enjoying over centuries and reassured the continued support and assistance in future, too. Minister Ahamed conveyed his grateful appreciation for the recent economic and humanitarian support extended by India to Sri Lanka both during the period of the pandemic and in the economic crisis faced by Sri Lanka. Minister Ahamed also congratulated his counterpart on India’s G20 Presidency, which he referred to as an important achievement not only for India but to its close neighbours like Sri Lanka. In particular reference to India’s G20 Green Development Pact, Minister Ahamed said that India’s G20 Presidency is an opportunity to articulate an agenda for the Global South, to show the way ahead. Minister Ahamed hailed India’s External Affairs Minister’s recent remarks that India will closely consult developing States, within the framework of G20 Green Development Pact, to ensure food and energy security and equitable development. He assured Minister Yadav of Sri Lanka’s fullest support towards implementation of G20 Green Development Pact. Referring to President Ranil Wickremasinghe’s vision on Sri Lanka’s Green Development initiatives, Minister Ahamed said that Sri Lanka has earmarked an ambitious green transition programme covering green economy, blue economy and digital economy. However, he said Sri Lanka is facing challenges in the implementation of its National Environment Action Plan (NEAP) 2022-2030 and achievement of Nationally Determined Contributions (NDC) due to limitations in investments and expertise. He requested possible financial and technical support towards helping Sri Lanka in the implementation of NEAP and achievement of NDC targets. The Indian delegation responded that it will be possible for India to consider helping Sri Lanka if the two countries can enter into an MoU on Environmental and Climate Cooperation. Minister Ahamed responded positively and the two delegations agreed to work towards early signing of the MoU. The Deputy High Commissioner of Sri Lanka in India Niluka Kadurugamuwa and H.G.U. Pushpakumara, Minister of the Sri Lanka High Commission in New Delhi were amongst other members of Sri Lanka delegation. The Indian delegation also comprised high ranking officials of the Government of India including Richa Sharma, Additional Secretary of the Ministry of Environment, Forests & Climate Change. "
https://ceylontoday.lk/2023/03/07/mcb-trained-mediation-team-makes-history-in-paris-again/,MCB trained Mediation team makes history in Paris again,Author not found,0,2023-03-06T20:30:00+00:00,"The team representing the Royal Institute of Colombo, comprising Binuri Weerasinghe, Santhush Pinto and Amana Imthiyas, coached and sponsored by The Moot Court Bench (MCB), secured the Special Award for Distinction in Mediation Advocacy at the 18th International Chamber of Commerce Commercial Mediation Competition Paris (ICC Paris) 2023. The team was introduced to Mediation through The MCB International Commercial Mediation Programme last year and trained by coaches Sadiyah Reyal (Partner at the MCB) and Alesia Ehrhardt. The prestigious Competition, organised annually by the International Chamber of Commerce (ICC), was held in Paris, France from 6 to 11 February, 2023. ICC Paris is a landmark mediation competition dedicated exclusively to training young advocates to resolve International Commercial Mediation disputes. Due to the pandemic, ICC Paris was held online for the 16th and 17th editions in 2021 and 2022 respectively. This year, it returned to Paris, bringing together 350+ students and coaches, 160+ professional mediators and academics, numerous volunteers, sponsors, and mediation enthusiasts from across the world. The team began their journey in June 2022, when they participated in the MCB’s annual International Commercial Mediation Programme consisting of a 24-Hour holistic training programme on Mediation and Mediation Advocacy skills, followed by the MCB National Commercial Mediation Competition, where Team RIC reigned as National Champions. Leading up to ICC Paris, the team was equipped by the MCB with robust training to sharpen their interest-based negotiation and mediation advocacy skills for several months, engaging in mock mediations and participating in numerous global competitions such as the Bucerius Law School Mediation Competition 2022 where the team ranked 10th amongst 24 international teams. During ICC Paris, the team competed alongside 47 student teams from across 29 countries, facilitated by world-renowned mediators to resolve international business disputes through mediation under the ICC Mediation Rules. Their performance was evaluated by some of the world’s leading dispute-resolution specialists who took part as judges and provided them with invaluable feedback to develop their skills further. This is the second consecutive year that an MCB ICC Team secured the Special Award for Mediation Advocacy at ICC Paris. Sri Lankan teams, supported by the MCB, have represented the country at this prestigious global platform for the past two years since 2022, thereby creating the foundation and momentum for continued growth and recognition of national talent at an international scale."
