url,title,author,comments,Date,Content
https://ceylontoday.lk/2022/12/19/pera-university-student-hospitalised/,Pera University student hospitalised,Author not found,0,2022-12-18T20:50:00+00:00," A first-year student of Peradeniya University was hospitalised after a fourth-year student who was under the influence of liquor assaulted him.  The attack had taken place at Ivor Jennings Dormitory around 6:00 p.m. on 17 December and he was rushed to the Peradeniya Teaching Hospital. The victim is a first-year student at the Faculty of Arts and is a resident of Norton Bridge. The attacker is a resident of Jaffna. Peradeniya Police and the university administration are conducting separate investigations regarding the incident. The victim said, three senior students threatened him while he was in the hostel and one of them kicked him and another student aided and abetted in the attack. By K.L. Suraweera"
https://ceylontoday.lk/2024/02/14/ports-ministry-says-harins-statement-not-true/,Ports Ministry says Harin’s statement ‘NOT TRUE’,By Sulochana Ramiah Mohan,0,2024-02-13T20:36:00+00:00,"The Ministry of Ports, Shipping and Aviation has categorically stated that there is no truth to the claims made by Minister of Tourism Harin Fernando, during the Mumbai tourism roadshow, that an Indian investor might take control of the three main airports in Sri Lanka, including the BIA. The Tourism Minister, speaking at the Outbound Travel Mart (OTM), India’s leading and only travel show focused on outbound travel, said, “I will break the news that Indian companies are taking our three airports which is going to be a phenomenal decision to really help us. The fuel tanks are taken by the Indian companies, the solar power projects are also taken by the Indians.” Further, the Minister of Tourism also told a Hindu Businessline journalist and the Hindustan Times, Pune News and many other Indian media outlets that were present at the roadshow that discussions are underway between the two sides, potentially involving management contracts. The newspaper quoted Minister Fernando as stating that the Adani Group is in negotiations with Sri Lankan authorities to manage three airports in the island nation, including the BIA. He mentioned plans to collaborate with the Adani Group for airport management, as reported by Businessline on the sidelines of the OTM show in Mumbai. Sources informed Ceylon Today that Minister Fernando has been requested to provide clarification on the matter, as the Sri Lankan Government has no plans to allocate shares to any foreign investors for the BIA or the Ratmalana International Airport. The only finalised agreement concerns the sale of the Mattala Airport to a Russo-Indian joint venture. According to the Aviation Ministry, the statement made by Minister Fernando during the Mumbai roadshow regarding the transfer of the three airports to an Indian investor was misleading information. The Government has clarified that there are no such plans in place for such a transfer. Additionally, the State-Owned Enterprise Restructuring Unit has stated that they have no knowledge of the developments regarding the airport proposals. Ceylon Today has previously reported that the Mattala Airport will be managed by Russia’s Airports of Regions Management Company (AR), in collaboration with an Indian firm, as a joint venture. Sources indicate that the Indian company involved in this venture is likely to be the Adani Group. Secretary of Sri Lanka’s Ministry of Ministry of Ports, Shipping and Aviation K.D.S. Ruwanchandra, however, told Ceylon Today that discussions have led to an agreement to transfer the operations of MRIA to a private joint venture and it is being finalised, but the Secretary did not disclose the names of the investors. "
https://ceylontoday.lk/2022/12/19/politicians-must-retire-at-60-maha-sangha/,Politicians must retire at 60 – Maha Sangha,Author not found,0,2022-12-18T20:50:00+00:00," The Maha Sangha is of the view that local politicians should voluntarily retire at the age of 60 and give opportunities to young people who can work. If doctors, engineers, and other professionals in the State service retire at the age of sixty, the same law must apply to all politicians, according to Venerable Kappitiyagoda Sirivimala Thera, Anunayake of the Rajopavanaramadhipati Ramanna Nikaya of Gatambe. He was speaking at the  Gatambe Vihara when Prof. G.L. Peiris paid a visit yesterday (18). “The Prime Minister has issued a circular in this regard stating that at the age of sixty, all State employees should retire. This means that after the age of sixty, people experience physical, mental, and health problems, as well as other weaknesses, so the retirement age has been set at sixty years, as recommended by doctors. How can politicians work after sixty years?” he queried. Speaking further, he said the same law should apply to politicians as well. Otherwise it was a grave  injustice for retire only state employees to retire at sixty. “How can politicians work if state employees cannot? This is an amusing fact. We, the Maha Sangha, believe that politicians in this country should voluntarily retire at the age of 60 and make opportunities available to young people who can work. Otherwise, there is no reason to stay in Parliament until you walk with a walking stick. Many people define public service as serving themselves. Because of the privileges, many do not even consider retiring from Parliament,” he said. Speaking further, the Thera highlighted that this system should be changed and that youth groups should be given opportunities, adding that Parliament was the most powerful place in the country to take decisions and make laws.”How can people who can’t think and whose health has deteriorated work to build a country?” he queried. “If there are academics or other people over the age of sixty, they can get their services by forming a voluntary parliamentary advisory council. The masses are unable to bear the burden of life. Despite claims that there is no money to do anything in the country, the number of ministers continues to grow. They are attempting to spend and sell the country’s resources to accomplish this,” he said. The Thera also requested that all such things should stop, that political opinions be set aside and that everyone should come together and work to lift the country out of the abyss it has fallen into, even if only for a short time. BY K. L. Suraweera – Kandy"
https://ceylontoday.lk/2022/12/19/pera-university-student-hospitalised/,Pera University student hospitalised,Author not found,0,2022-12-18T20:50:00+00:00," A first-year student of Peradeniya University was hospitalised after a fourth-year student who was under the influence of liquor assaulted him.  The attack had taken place at Ivor Jennings Dormitory around 6:00 p.m. on 17 December and he was rushed to the Peradeniya Teaching Hospital. The victim is a first-year student at the Faculty of Arts and is a resident of Norton Bridge. The attacker is a resident of Jaffna. Peradeniya Police and the university administration are conducting separate investigations regarding the incident. The victim said, three senior students threatened him while he was in the hostel and one of them kicked him and another student aided and abetted in the attack. By K.L. Suraweera"
https://ceylontoday.lk/2022/12/19/navy-seizes-128-kg-ice-106-kg-heroin/,"Navy seizes 128 kg ICE, 106 kg heroin",Author not found,0,2022-12-18T20:50:00+00:00," Local trawlers with over 128 Kg ICE and 106 Kg heroin worth over Rs 4,586 million gross street value was apprehended. The suspects were held by the Navy in the southern waters and brought to Colombo Harbour, yesterday (18). Also along with the consignment, the 14 suspects and the two trawlers used in the racket was also brought to the harbour. Including the latest arrest, the Sri Lanka Navy has held drugs with a gross street value of over Rs 28.05 billion during operations in 2022. A special operation conducted by the Navy in coordination with the State Intelligence Service and Police Narcotic Bureau in the seas about 229 nautical miles (424km) off Dondra led to the interception of two local fishing trawlers and the apprehension of a large consignment of narcotics along with  the suspects on 14 December. The haul of illegal drugs included over 128kg and 327g of ICE in 94 packages and 106kg and 474g of heroin in 98 packages and in 13 sacks. The consignment was disguised as coffee packaged in 1kg in two different types of coffee packets. The SLNS Samudura also apprehended another local fishing trawler with six suspects who arrived to replenish fuel to the drug-carrying trawler. The suspects were brought to the Colombo Harbour by the Navy, yesterday. The naval crew involved in the special operation were praised by the Commander. The suspects have been identified as residents of Tangalle, Nakulugamuwa, Kosgoda and Balapitiya and were between the ages of 29 to 59 and will be handed over to the Police Narcotic Bureau for legal action.   Sri Lanka Navy – the country’s first line of defence is committed to coordinating with other law enforcement authorities, to carry out anti-drug operations of this nature to foil drug smuggling attempts being made in the guise of fishing, a spokesman said.  Pix by Nuwan Amarawansha BY Nabiya Vaffoor"
https://ceylontoday.lk/2022/12/19/galle-district-has-7848-malnourished-children-specialist/,"Galle District Has 7,848 Malnourished Children – Specialist",Author not found,0,2022-12-18T20:30:00+00:00," A total of 7,848 children, under the age of five, are malnourished in the Galle District, according to the weight for height, said Southern Province Health Services Director Specialist Chandima Siritunga. Speaking at the Galle District National Food Security Progress Review meeting, he noted that 1,137 of these children are suffering from acute malnutrition and 6,711 are suffering from severe malnutrition. According to him, 69,560 children under the age of five were registered in the Galle District this year (2022). According to the Director, the malnutrition condition of children in the Galle District will increase by 2.6 per cent this year compared to the previous year (2021), based on weight for height. He said, 9.5 per cent of children were malnourished based on weight for height last year (2021), and the number of malnourished children has increased to 12.1 percent this year (2022). Prime Minister Dinesh Gunawardena presided over the meeting, which was held in Galle. BY Kamal Wijehewa – Galle"
https://ceylontoday.lk/2022/12/19/educational-exhibition-at-dehiwala-zoo-from-23-25-december/,Educational exhibition at Dehiwala Zoo from 23 – 25 December,Author not found,0,2022-12-18T20:30:00+00:00," Director-General of the National Zoological Gardens, Dr.Tilak Premakanta said arrangements have been made to hold an educational exhibition at the Dehiwela National Zoo from 23 – 25 December, between 8.30 a.m. and 6.00 p.m. This will be organised on the people’s behalf to promote positive attitudes toward animals and the environments in which they live. On the opening day of the exhibition, school children under the age of 12 will be allowed to visit  free of charge. With the help of the Central Environment Authority, the school environment pilot team will run several special programmes for schoolchildren on that day.  24 December is reserved for senior citizens, and those over the age of 60 are entitled to a free zoo visit. Anoma Prihayadarshani, Zoo Operations Director, announced a series of Christmas programmes on 25 December. BY Vidyan Pathirana – Dehiwala"
https://ceylontoday.lk/2022/12/19/commercial-ship-service-between-kankesanthurai-and-karaikkal-port/,Commercial ship service between Kankesanthurai and Karaikkal Port,Author not found,0,2022-12-18T20:30:00+00:00," Jaffna Business Forum President, A. Jeyasekaram yesterday (18) announced that arrangements have been made to operate a commercial ship service between Kankesanthurai Harbour and Karaikkal Port in Tamil Nadu, India. He said that the proposed ship service will benefit tourism between Sri Lanka and India, particularly Tamil Nadu. According to Jeyasekaram, once this service is launched, a large number of holidaymakers from both countries will benefit. He said they were in talks with two cruiseline operators about the start of the proposed commercial ship service. However, only ships weighing less than 1,000 metric tons will be permitted to operate, according to Jeyasekaram. By Naalir Jamaldeen"
https://ceylontoday.lk/2022/12/19/thief-in-army-camouflage-arrested-in-knochchi/,Thief in Army camouflage arrested in K’nochchi,Author not found,0,2022-12-18T20:30:00+00:00," On the night of 17 December, villagers in Kilinochchi, Punareen Police Division, in Iraneimata Nagar area, caught a person engaged in robbing houses at night attired in Army camouflage and handed him over to Police. The suspect was armed with a sharp weapon and had entered a house in Iraneimata Nagar and stole gold, when the owner spotted him. When the homeowner shouted for help, the robber attempted to flee with the sharp weapon in his hand. Local residents apprehended the suspect and in the melee injured the owner. The victim was hospitalised while local residents informed  Mulankavil Police and handed him over. According to Mulankavil Police, the suspect is said to be a resident of Iraneimata Nagar. BY Shashi Kumar – MuLlaItivu"
https://ceylontoday.lk/2022/12/19/navy-rescues-132-myanmar-nationals-mid-sea/,Navy rescues 132 Myanmar nationals mid sea,Author not found,0,2022-12-18T20:30:00+00:00," The Sri Lanka Navy rescued 132 passengers from a boat in the deep sea when it met with an accident on 17 December, about one hundred nautical miles away from Maradankeni sea in Jaffna. The victims were brought to the Kankasanthurai Port. Despite the passengers being identified as Myanmar nationals, immigration officials in Jaffna said they could not reveal any information about them because investigations were still ongoing. After a group of fishermen alerted the Navy that a boat was in danger in the middle of the sea, four Navy vessels moved to the location and rescued the victims. The Navy has also taken steps to bring the boat involved in the accident back to shore and provided medical assistance and basic first aid to passengers in distress in mid sea. The incident is being investigated by the Kankasanthurai Police and the Navy. BY Rasadi Chathurangi Gamage – Vavuniya"
https://ceylontoday.lk/2022/12/19/grade-5-schol-exam-held/,Grade 5 Schol exam held,Author not found,0,2022-12-18T20:30:00+00:00,"The Grade 5 Scholarship Examination was held, in 2,894 centres around the country, yesterday (18). Students from across the country were seen arriving at the exam centres with enthusiasm to face the examination Strict Police security was deployed at all examination centres."
https://ceylontoday.lk/2022/12/19/jpura-university-student-drowns-in-weerawila/,J’pura University student drowns in Weerawila,Author not found,0,2022-12-18T20:30:00+00:00," A first-year student of Sri Jayawardenepura University drowned while bathing near the sluice of Weerawila Lake. Police said a group consisting of nearly 30 students from the Art Faculty of Sri Jayawardenepura University had visited a fellow student’s house in Debarawewa, Tissamaharama. They had gone to bathe in the lake on the way back. The body of the student was recovered on 17 December. The victim is a 21-year-old resident of Dematawelhinna, Badulla, Police said. By Aloka Kasturiarachchi"
