url,title,author,comments,Date,Content
https://ceylontoday.lk/2023/05/02/no-three-wheeler-fare-reduction/,NO THREE-WHEELER FARE REDUCTION,Author not found,0,2023-05-01T20:30:00+00:00," The National Joint Three-Wheeler Drivers’ and Industrial Workers’ Association said a three-wheeler fare reduction cannot be considered even after the fuel price revision at midnight on Sunday (30 April). Association Secretary of the association Rohana Perera said reducing the Octane 92 price by seven rupees per litre would not affect taxi fares. “A three-wheeler runs 25 km per litre. With this seven-rupee revision, the cost of a kilometre will be 28 cents. Therefore, the petrol price revision cannot be used to make a fare revision at this time. It is true that the cost of living is decreasing and the prices of three-wheeler spare parts and oil have also come down,” he added. Perera claimed that they are still getting eight litres of petrol in the weekly quota and on the remaining days the drivers have to get fuel through various illegal methods. “We are facing a critical situation when getting petrol,” he said. Therefore, it is not possible to reduce the three-wheeler fares at this time, Perera said.  He also advised his fellow drivers to get registered with the Western Provincial Council and the Ministry of Power and Energy, so they get 15 litres of diesel per week, legally. By Nabiya Vaffoor"
https://ceylontoday.lk/2023/05/02/james-taylor-envisioned-the-potential-of-tea-as-a-plantation-crop/,James Taylor envisioned the potential of tea as a plantation crop,Author not found,0,2023-05-01T20:30:00+00:00,"The vision of James Taylor regarding the enormous potential of tea as a plantation crop, the difficult conditions under which he worked, the manner in the perfected the art of the manufacture and the dedication of his entire life to the plantation tea industry to the extent of staying a bachelor all his life are legendary among tea planters of Sri Lanka. The commemoration of 131st death anniversary of James Taylor is therefore of a great significance to the plantation industry. Even after 131 years there are many lessons to be learnt from the life and deeds of this pioneer tea planter not only for planters but for all professed entrepreneurs. In the colossal and economically crucial period of time, for the tea industry, which we see today, I hope this message will give those who are associated with tea industry an insight of James Taylor’s dedication to his assignment and will remind us that it is up us to improve and consolidate the tea industry established over 155 years ago, as an industrial beacon to be reckoned with among, tea producing countries. It is therefore, not only a duty but an obligation on our part as the beneficiaries of Taylor to remember this great pioneer at least when his 131st death anniversary is commemorated. According to the record of burials available at Mahaiyawa Cemetery, Kandy, James Taylor of Loolecondera Estate, Ceylon the pioneer of the tea and Cinchona Enterprises in this Island, died on 2 May 1892 at the age of 57 years. All concerned with the wellbeing of the industry, hope and pray that the management companies will show the intrepidness and foresight of the Founding Father in managing the estates, which is under their purview ensure the stability and growth of the industry. In this account of the late James Taylor, I may have omitted other important factors in relation to this great man but the fact remains that as a Nation we should be grateful to the pioneer who brought the great tea industry to Ceylon on a commercial basis and we largely depend on this for employment and foreign exchange to the present day. We pray that he may be rewarded suitably in his place of rest. Lalin I De Silva, former Senior Planter, Agricultural Adviser / Consultant, former Secretary General of Ceylon Planters Society and Editor of CPS Bulleting and free lance juornelist. By. Lalin I De Silva."
https://ceylontoday.lk/2023/05/02/navy-arrest-two-with-kendu-leaves/,Navy arrest two with Kendu leaves,Author not found,0,2023-05-01T20:30:00+00:00,"Navy takes hold of over 836kg of smuggled Kendu leaves in Kalpitiya on 30 April and, yesterday (1) during separate operations carried out off Paramunai and Kudawa beach. The search operations also led to the seizing of a dinghy and the arrest of two suspects. Initially, as a result of these efforts, SLNS Vijaya, belonging to the Northwestern Naval Command, intercepted a suspicious dinghy, during a search conducted off Paramunai in the night of 30 April.  When searched, the Navy recovered 17 sacks of Kendu leaves weighing about 550.75kg and took them into custody along with the dinghy and two suspects involved in the racket. Meanwhile, SLNS Vijaya also recovered about 286.2 kg of smuggled Kendu leaves, in nine sacks, from the Kudawa beach, during a search carried out in the area, yesterday (1) morning.  The suspects held are residents of Anawasala in Kalpitiya, aged 18 and 23. The accused along with the total consignment of Kendu leaves and the dinghy were handed over to the Customs Preventive Office in Katunayake for legal action. (SS)"
https://ceylontoday.lk/2024/02/14/ports-ministry-says-harins-statement-not-true/,Ports Ministry says Harin’s statement ‘NOT TRUE’,By Sulochana Ramiah Mohan,0,2024-02-13T20:36:00+00:00,"The Ministry of Ports, Shipping and Aviation has categorically stated that there is no truth to the claims made by Minister of Tourism Harin Fernando, during the Mumbai tourism roadshow, that an Indian investor might take control of the three main airports in Sri Lanka, including the BIA. The Tourism Minister, speaking at the Outbound Travel Mart (OTM), India’s leading and only travel show focused on outbound travel, said, “I will break the news that Indian companies are taking our three airports which is going to be a phenomenal decision to really help us. The fuel tanks are taken by the Indian companies, the solar power projects are also taken by the Indians.” Further, the Minister of Tourism also told a Hindu Businessline journalist and the Hindustan Times, Pune News and many other Indian media outlets that were present at the roadshow that discussions are underway between the two sides, potentially involving management contracts. The newspaper quoted Minister Fernando as stating that the Adani Group is in negotiations with Sri Lankan authorities to manage three airports in the island nation, including the BIA. He mentioned plans to collaborate with the Adani Group for airport management, as reported by Businessline on the sidelines of the OTM show in Mumbai. Sources informed Ceylon Today that Minister Fernando has been requested to provide clarification on the matter, as the Sri Lankan Government has no plans to allocate shares to any foreign investors for the BIA or the Ratmalana International Airport. The only finalised agreement concerns the sale of the Mattala Airport to a Russo-Indian joint venture. According to the Aviation Ministry, the statement made by Minister Fernando during the Mumbai roadshow regarding the transfer of the three airports to an Indian investor was misleading information. The Government has clarified that there are no such plans in place for such a transfer. Additionally, the State-Owned Enterprise Restructuring Unit has stated that they have no knowledge of the developments regarding the airport proposals. Ceylon Today has previously reported that the Mattala Airport will be managed by Russia’s Airports of Regions Management Company (AR), in collaboration with an Indian firm, as a joint venture. Sources indicate that the Indian company involved in this venture is likely to be the Adani Group. Secretary of Sri Lanka’s Ministry of Ministry of Ports, Shipping and Aviation K.D.S. Ruwanchandra, however, told Ceylon Today that discussions have led to an agreement to transfer the operations of MRIA to a private joint venture and it is being finalised, but the Secretary did not disclose the names of the investors. "
https://ceylontoday.lk/2023/05/02/govt-should-bring-in-lawsto-curb-uni-teachers-strikes/,Govt should bring in lawsto curb Uni teachers’ strikes,Author not found,0,2023-05-01T20:30:00+00:00," The Government should introduce necessary Parliamentary Acts to ensure that the University Teachers’ strike which has also affected the marking of GCE Advanced Level Papers, does not continue to hamper the lives of students who have completed that exam, the Government Medical Officers’ Forum (GMOF) said. GMOF President Dr. Rukshan Bellana yesterday (1) urged the government to ensure that the freedom given to University dons to cause an upheaval in the lives of students who had sat their A/L s and those who are to sit the GCE Ordinary Level Examination and their parents with their behavior is curbed. “These parents have suffered with their children for the past 13 years spending colossal sums of money on their education only to have University teachers with vested interests holding their entire future to ransom,” he lashed out. These lecturers have not learnt to correct GCE A/L papers overnight but have gone through workshops conducted to specially train them on A/L paper marking and have not been endowed with the capability with their doctorates. He urged the government to have those workshops for doctors as they were prepared to take up the task and put the innocent children and their parents out of the agony of having their lives disrupted and delayed from moving ahead. There are 25,000 doctors who have obtained best A/L results. Of them at least 500 to 600 had their masters in ‘information technology (IT),’ another 700 or so have qualified in ‘management’, another 700 have qualified in ‘law’ while another 700 or more have doctorates in Health Economics and there are another 2,500 who have doctorates in their own field. He observed that there were another 1,000 non specialists who also had the proficiency in languages and Arts subjects. “Unfortunately, the university academics tasked with the duty have taken on more of a political agenda, like they did in 2014, when they resorted to a similar campaign demanding a six per cent budgetary allocation for education in order to bring former President Maithripala Sirisena to power. However, they seemed to have forgotten this demand after the election. Once more they are on a mission. Therefore, something should be done about replacing them,” the GMOF President said. “A country like Russia, Cuba or even China would not have tolerated such acts of sabotage, where persons engaged in them would have been executed. In countries like China and North Korea such behavior, which infringes on the freedom of others would be a punishable offence. We have seen how corruption has been dealt with in those countries,” the GMOF President said adding that being a democratic country, Sri Lanka was far more tolerant. By Dilanthi Jayamanne"
https://ceylontoday.lk/2023/05/02/nps-ptea-holds-a-low-key-may-day-rally/,NP’s PTEA holds a low key May Day rally,Author not found,0,2023-05-01T20:30:00+00:00," A vehicle parade marking May Day was held in Jaffna yesterday (1). It was organised by the Northern Province Private Trade Employees’ Association. Workers on motorcycles and in three-wheelers, carrying red flags, paraded from the Jaffna District Secretariat at 8.30 a.m. to Kasthuriyar Road in Jaffna. But it was a low-key event with few workers on the road. Many commercial establishments in Jaffna were closed. Despite the fact that there were a large number of Police officers on the streets, only a few people joined the procession. By T. Pratheepan – Jaffna"
https://ceylontoday.lk/2023/05/02/value-added-rubber-export-makesusd-20m-loss/,Value-added rubber export makesUSD 20M loss,Author not found,0,2023-05-01T20:30:00+00:00,"The value-added rubber export sector saw a 10% revenue decline in the first three months of 2023, falling from USD 251 million to USD 231 million, according to the Sri Lanka Association of Manufacturers and Exporters of Rubber Products (SLAMERP). The downward trend started in 2022, when revenue dropped by almost 20% from USD 1.2 billion in 2021 to USD 1 billion by the end of the year. Due to the sharp decline in both domestic and international demand, many factories have reduced production capacity or are temporarily closing. The forward order books have also decreased significantly. Although input costs have decreased as well, buyers continue to request price cuts in order to place new orders, according to SLAMERP Director General Rohan Masakorala. He added that while the US experienced a stagnant first quarter of 2023, Europe had a sharp decline in orders. On the global front, the demand is coming down due to high inventory with buyers and also the recessionary pressures linked to inflation and interest rate hikes which are affecting the total global supply chain.  SLAMERP also expressed concern that the only positive factor they had was the global freight which peaked in the last two years, was coming down due to market forces, but locally the shipping ministry has taken decisions to artificially inflate freight rates by allowing un-bundling of the freight, to avoid market forces, by removing a competition gazette that was originally introduced in 2013. SLAMERP said that they are confident that President Ranil Wickremesinghe, whom they have spoken to, will fix this issue. The industry also said that the government must focus on supporting the export industry to grow, encourage new export diversification and ensure that the national export strategy is implemented along with the rubber master plan, which had been neglected. The country’s economic problems have to be resolved by strengthening the export sector with every possible support extended by all line ministries, the Director General emphasised. (SRM)"
https://ceylontoday.lk/2023/05/02/no-three-wheeler-fare-reduction/,NO THREE-WHEELER FARE REDUCTION,Author not found,0,2023-05-01T20:30:00+00:00," The National Joint Three-Wheeler Drivers’ and Industrial Workers’ Association said a three-wheeler fare reduction cannot be considered even after the fuel price revision at midnight on Sunday (30 April). Association Secretary of the association Rohana Perera said reducing the Octane 92 price by seven rupees per litre would not affect taxi fares. “A three-wheeler runs 25 km per litre. With this seven-rupee revision, the cost of a kilometre will be 28 cents. Therefore, the petrol price revision cannot be used to make a fare revision at this time. It is true that the cost of living is decreasing and the prices of three-wheeler spare parts and oil have also come down,” he added. Perera claimed that they are still getting eight litres of petrol in the weekly quota and on the remaining days the drivers have to get fuel through various illegal methods. “We are facing a critical situation when getting petrol,” he said. Therefore, it is not possible to reduce the three-wheeler fares at this time, Perera said.  He also advised his fellow drivers to get registered with the Western Provincial Council and the Ministry of Power and Energy, so they get 15 litres of diesel per week, legally. By Nabiya Vaffoor"
https://ceylontoday.lk/2023/05/02/james-taylor-envisioned-the-potential-of-tea-as-a-plantation-crop/,James Taylor envisioned the potential of tea as a plantation crop,Author not found,0,2023-05-01T20:30:00+00:00,"The vision of James Taylor regarding the enormous potential of tea as a plantation crop, the difficult conditions under which he worked, the manner in the perfected the art of the manufacture and the dedication of his entire life to the plantation tea industry to the extent of staying a bachelor all his life are legendary among tea planters of Sri Lanka. The commemoration of 131st death anniversary of James Taylor is therefore of a great significance to the plantation industry. Even after 131 years there are many lessons to be learnt from the life and deeds of this pioneer tea planter not only for planters but for all professed entrepreneurs. In the colossal and economically crucial period of time, for the tea industry, which we see today, I hope this message will give those who are associated with tea industry an insight of James Taylor’s dedication to his assignment and will remind us that it is up us to improve and consolidate the tea industry established over 155 years ago, as an industrial beacon to be reckoned with among, tea producing countries. It is therefore, not only a duty but an obligation on our part as the beneficiaries of Taylor to remember this great pioneer at least when his 131st death anniversary is commemorated. According to the record of burials available at Mahaiyawa Cemetery, Kandy, James Taylor of Loolecondera Estate, Ceylon the pioneer of the tea and Cinchona Enterprises in this Island, died on 2 May 1892 at the age of 57 years. All concerned with the wellbeing of the industry, hope and pray that the management companies will show the intrepidness and foresight of the Founding Father in managing the estates, which is under their purview ensure the stability and growth of the industry. In this account of the late James Taylor, I may have omitted other important factors in relation to this great man but the fact remains that as a Nation we should be grateful to the pioneer who brought the great tea industry to Ceylon on a commercial basis and we largely depend on this for employment and foreign exchange to the present day. We pray that he may be rewarded suitably in his place of rest. Lalin I De Silva, former Senior Planter, Agricultural Adviser / Consultant, former Secretary General of Ceylon Planters Society and Editor of CPS Bulleting and free lance juornelist. By. Lalin I De Silva."
https://ceylontoday.lk/2023/05/02/navy-arrest-two-with-kendu-leaves/,Navy arrest two with Kendu leaves,Author not found,0,2023-05-01T20:30:00+00:00,"Navy takes hold of over 836kg of smuggled Kendu leaves in Kalpitiya on 30 April and, yesterday (1) during separate operations carried out off Paramunai and Kudawa beach. The search operations also led to the seizing of a dinghy and the arrest of two suspects. Initially, as a result of these efforts, SLNS Vijaya, belonging to the Northwestern Naval Command, intercepted a suspicious dinghy, during a search conducted off Paramunai in the night of 30 April.  When searched, the Navy recovered 17 sacks of Kendu leaves weighing about 550.75kg and took them into custody along with the dinghy and two suspects involved in the racket. Meanwhile, SLNS Vijaya also recovered about 286.2 kg of smuggled Kendu leaves, in nine sacks, from the Kudawa beach, during a search carried out in the area, yesterday (1) morning.  The suspects held are residents of Anawasala in Kalpitiya, aged 18 and 23. The accused along with the total consignment of Kendu leaves and the dinghy were handed over to the Customs Preventive Office in Katunayake for legal action. (SS)"
